_info,unitPrice
"Files v2, Cool GRS, Storage, Storage, 1 GB, Consumption",0.01
"Files v2, Cool ZRS, Storage, Storage, 1 GB, Consumption",0.01
"General Block Blob v2, Hot ZRS, Storage, Storage, 10K, Consumption",0.0675
"General Block Blob v2, Hot ZRS, Storage, Storage, 10K, Consumption",0.0675
"General Block Blob v2, Cool ZRS, Storage, Storage, 10K, Consumption",0.0675
"Premium SSD Managed Disks, Confidential Compute Encryption ZRS, Storage, Storage, 1 GiB/Hour, Consumption, Confidential Compute Encryption",4.5e-05
"General Block Blob v2 Hierarchical Namespace, Cool GRS, Storage, Storage, 1 GB/Month, Consumption",0.02
"Files v2, Cool GZRS, Storage, Storage, 10K, Consumption",0.26
"General Block Blob v2, Cold ZRS, Storage, Storage, 10K, Consumption, Cold",0.0722
"SQL Database SingleDB Hyperscale - LTR Backup Storage, Backup RA-GRS, SQL Database, Databases, 1 GB/Month, Consumption",0.0595
"Azure Data Lake Storage Gen2 Flat Namespace, Cool ZRS, Storage, Storage, 10K, Consumption",0.0675
"Tables, Standard GRS, Storage, Storage, 1 GB/Month, Consumption",0.06
"Premium ADLS Gen2 Hierarchical Namespace, Premium ZRS, Storage, Storage, 1 GB, Consumption",0.236
"General Block Blob, Standard LRS, Storage, Storage, 10K, Consumption",0.00036
"General Block Blob, Standard ZRS, Storage, Storage, 10K, Consumption",0.00036
"General Block Blob, Standard GRS, Storage, Storage, 10K, Consumption",0.00036
"General Block Blob, Standard RA-GRS, Storage, Storage, 10K, Consumption",0.00036
"General Block Blob v2 Hierarchical Namespace, Cool GZRS, Storage, Storage, 1 GB/Month, Consumption",0.028
"Azure Synapse SSIS Standard E-series v3 VM, E16 v3, Azure Synapse Analytics, Analytics, 1 Hour, Consumption",4.736
"Azure Cosmos DB Dedicated Gateway - General Purpose, D8s, Azure Cosmos DB, Databases, 1 Hour, Consumption",0.855
"Premium SSD Managed Disks, P50 LRS, Storage, Storage, 1/Month, Consumption, Premium_SSD_Managed_Disks_P50",33.215
"Queues v2, Standard GRS, Storage, Storage, 10K, Consumption",0.008
"Queues v2, Standard RA-GRS, Storage, Storage, 10K, Consumption",0.008
"Storage Reserved Capacity, Archive - 10 PB GRS, Storage, Storage, 1 GB/Month, Reservation, Archive_GRS_Data_Stored_10 Pb, 3 Years",779360.0
"Storage Reserved Capacity, Archive - 100 TB GRS, Storage, Storage, 1 GB/Month, Reservation, Archive_GRS_Data_Stored_100 Tb, 3 Years",8434.0
"Storage Reserved Capacity, Archive - 10 PB GRS, Storage, Storage, 1 GB/Month, Reservation, Archive_GRS_Data_Stored_10 Pb, 1 Year",280851.0
"Storage Reserved Capacity, Archive - 1 PB GRS, Storage, Storage, 1 GB/Month, Reservation, Archive_GRS_Data_Stored_1 Pb, 1 Year",29840.0
"General Block Blob v2, Archive GRS, Storage, Storage, 1 GB/Month, Consumption",0.00279
"Blob Storage, Archive GRS, Storage, Storage, 1 GB/Month, Consumption",0.00279
"Storage Reserved Capacity, Archive - 1 PB GRS, Storage, Storage, 1 GB/Month, Reservation, Archive_GRS_Data_Stored_1 Pb, 3 Years",82149.0
"Storage Reserved Capacity, Archive - 100 TB GRS, Storage, Storage, 1 GB/Month, Reservation, Archive_GRS_Data_Stored_100 Tb, 1 Year",3051.0
"Azure Data Lake Storage Gen2 Flat Namespace, Cool ZRS, Storage, Storage, 10K, Consumption",0.1
"Azure Data Lake Storage Gen2 Flat Namespace, Cool RA-GRS, Storage, Storage, 1 GB, Consumption",0.01
"Azure Data Lake Storage Gen2 Flat Namespace, Cool GZRS, Storage, Storage, 1 GB, Consumption",0.01
"Azure Data Lake Storage Gen2 Flat Namespace, Cool ZRS, Storage, Storage, 1 GB, Consumption",0.01
"Azure Data Lake Storage Gen2 Flat Namespace, Cool GRS, Storage, Storage, 1 GB, Consumption",0.01
"Azure Data Lake Storage Gen2 Flat Namespace, Cool LRS, Storage, Storage, 1 GB, Consumption",0.01
"Azure Data Lake Storage Gen2 Flat Namespace, Cool RA-GZRS, Storage, Storage, 1 GB, Consumption",0.01
"Files v2, Cool GRS, Storage, Storage, 10K, Consumption",0.14
"Premium ADLS Gen2 Flat Namespace, Premium LRS, Storage, Storage, 10K, Consumption",0.0228
"Azure Database for MySQL Single Server General Purpose - Storage, General Purpose, Azure Database for MySQL, Databases, 1 GB/Month, Consumption",0.1369
"General Block Blob v2 Hierarchical Namespace, Archive RA-GRS, Storage, Storage, 100, Consumption",0.299
"General Block Blob v2 Hierarchical Namespace, Archive GRS, Storage, Storage, 100, Consumption",0.299
"Azure Synapse SSIS Enterprise D-series v3 VM, D32 v3, Azure Synapse Analytics, Analytics, 1 Hour, Consumption",4.631
"General Block Blob v2 Hierarchical Namespace, Archive RA-GRS, Storage, Storage, 10K, Consumption",84.5
"Standard Page Blob v2, Standard ZRS, Storage, Storage, 10K, Consumption",0.020162
"Azure Cosmos DB, mRUs, Azure Cosmos DB, Databases, 1/Hour, Consumption",0.016
"Azure Data Lake Storage Gen2 Flat Namespace, Cold GZRS, Storage, Storage, 1 GB, Consumption, Cold",0.005
"Standard SSD Managed Disks, E80 LRS, Storage, Storage, 1/Month, Consumption",2457.6
"Standard SSD Managed Disks, E20 LRS, Storage, Storage, 1/Month, Consumption",38.4
"Azure Data Lake Storage Gen2 Flat Namespace, Archive GRS, Storage, Storage, 10K, Consumption",6.0
"Azure Data Lake Storage Gen2 Flat Namespace, Archive LRS, Storage, Storage, 10K, Consumption",6.0
"Azure Data Lake Storage Gen2 Flat Namespace, Archive ZRS, Storage, Storage, 10K, Consumption",6.0
"Azure Data Lake Storage Gen2 Flat Namespace, Archive RA-GRS, Storage, Storage, 10K, Consumption",6.0
"Blob Features, SSH File Transfer Protocol RA-GZRS, Storage, Storage, 1, Consumption, SSH File Transfer Protocol",0.3
"Blob Features, Cool LRS, Storage, Storage, 1/Month, Consumption",1.3
"Blob Features, Cool GRS, Storage, Storage, 1/Month, Consumption",1.3
"Blob Features, Hot LRS, Storage, Storage, 1/Month, Consumption",1.3
"Blob Features, Cool ZRS, Storage, Storage, 1/Month, Consumption",1.3
"Blob Features, Archive GRS, Storage, Storage, 1/Month, Consumption",1.3
"Blob Features, Archive LRS, Storage, Storage, 1/Month, Consumption",1.3
"Blob Features, Cool GZRS, Storage, Storage, 1/Month, Consumption",1.3
"Blob Features, Hot GRS, Storage, Storage, 1/Month, Consumption",1.3
"Blob Features, Hot ZRS, Storage, Storage, 1/Month, Consumption",1.3
"Blob Features, Hot GZRS, Storage, Storage, 1/Month, Consumption",1.3
"Azure Database for MySQL Flexible Server Business Critical Ev5 Series Compute, Standard_E96d_v5, Azure Database for MySQL, Databases, 1 Hour, Consumption, AzureDB_MySQL_Flexible_Server_Business_Critical_Ev5Series_Compute_96vCore",13.718
"Static Web Apps, Standard, Azure App Service, Compute, 1 GB, Consumption",0.0
"Static Web Apps, Standard, Azure App Service, Compute, 1 GB, Consumption",0.2
"Azure Data Lake Storage Gen2 Flat Namespace, Cold GZRS, Storage, Storage, 1 GB/Month, Consumption, Cold",0.0086
"General Block Blob v2 Hierarchical Namespace, Cold RA-GZRS, Storage, Storage, 1M, Consumption, Cold",0.0455
"Premium Block Blob v2 Hierarchical Namespace, Premium LRS, Storage, Storage, 10K, Consumption",0.00237
"Azure Data Lake Storage Gen2 Flat Namespace, Cold RA-GZRS, Storage, Storage, 1 GB, Consumption, Cold",0.0108
"Premium Functions, Premium, Functions, Compute, 1 GiB Hour, Consumption",0.0121
"Queues v2, Standard LRS, Storage, Storage, 10K, Consumption",0.004
"SQL Database SingleDB Hyperscale - Storage, Backup - LRS, SQL Database, Databases, 1 GB/Month, Consumption",0.0952
"Azure Databricks, Premium All-Purpose Photon, Azure Databricks, Analytics, 1 Hour, Consumption",0.55
"Azure Databricks, Premium Jobs Compute, Azure Databricks, Analytics, 1 Hour, Consumption",0.3
"Azure Data Lake Storage Gen2 Flat Namespace, Cool GZRS, Storage, Storage, 1 GB/Month, Consumption",0.0231
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cool ZRS, Storage, Storage, 1 GB, Consumption",0.0131
"Standard Page Blob, Standard GRS, Storage, Storage, 1 GB/Month, Consumption",0.06
"Az DB for MySQL Flex Svr Backup Storage, Backup Storage LRS, Azure Database for MySQL, Databases, 1 GB/Month, Consumption, Backup Storage",0.103
"Files v2, Cool LRS, Storage, Storage, 1 GB/Month, Consumption",0.028
"Files v2, Hot LRS, Storage, Storage, 1 GB/Month, Consumption",0.028
"Azure Analysis Services Developer, Developer, Azure Analysis Services, Analytics, 1 Hour, Consumption",0.132
"Tables, Account Encrypted LRS, Storage, Storage, 10K, Consumption",0.0325
"General Block Blob, Standard ZRS, Storage, Storage, 1 GB/Month, Consumption",0.029
"General Block Blob, Standard ZRS, Storage, Storage, 1 GB/Month, Consumption",0.0295
"General Block Blob, Standard ZRS, Storage, Storage, 1 GB/Month, Consumption",0.028
"General Block Blob, Standard ZRS, Storage, Storage, 1 GB/Month, Consumption",0.03
"General Block Blob, Standard ZRS, Storage, Storage, 1 GB/Month, Consumption",0.028
"General Block Blob, Standard ZRS, Storage, Storage, 1 GB/Month, Consumption",0.0285
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cold RA-GZRS, Storage, Storage, 1 GB, Consumption, Cold",0.03
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cold GRS, Storage, Storage, 1/Month, Consumption, Cold",1.3
"General Block Blob v2 Hierarchical Namespace, Cool GRS, Storage, Storage, 10K, Consumption",0.26
"General Block Blob v2 Hierarchical Namespace, Cool RA-GRS, Storage, Storage, 10K, Consumption",0.26
"Azure Data Lake Storage Gen2 Flat Namespace, Archive GRS, Storage, Storage, 1 GB, Consumption",0.13
"Azure Synapse SSIS Standard A-series v2 VM, A4 v2, Azure Synapse Analytics, Analytics, 1 Hour, Consumption",0.84
"Azure Database for MySQL Flexible Server Business Critical Ev5 Series Compute, Standard_E4d_v5, Azure Database for MySQL, Databases, 1 Hour, Consumption, AzureDB_MySQL_Flexible_Server_Business_Critical_Ev5Series_Compute_4vCore",0.572
"Premium Page Blob, P40 LRS, Storage, Storage, 1/Month, Consumption",284.9371
"General Block Blob v2, Hot ZRS, Storage, Storage, 1M, Consumption",0.0027
"Azure Cosmos DB Dedicated Gateway - Memory Optimized, E4s, Azure Cosmos DB, Databases, 1 Hour, Consumption",0.57
"General Block Blob v2 Hierarchical Namespace, Cold GZRS, Storage, Storage, 10K, Consumption, Cold",0.0
"Azure Synapse SSIS Standard D-series v3 VM, D64 v3, Azure Synapse Analytics, Analytics, 1 Hour, Consumption",9.262
"Log Analytics, Pay-as-you-go, Log Analytics, Management and Governance, 1 GB, Consumption",2.3
"SQL Database Single/Elastic Pool PITR Backup Storage, Backup ZRS, SQL Database, Databases, 1 GB/Month, Consumption",0.149
"General Block Blob v2, Cold ZRS, Storage, Storage, 1 GB, Consumption, Cold",0.0
"SQL Database SingleDB Hyperscale - Premium Series Compute, 1 vCore, SQL Database, Databases, 1 Hour, Consumption, SQLDB_HS_Premium Compute_1",0.200926
"General Block Blob v2, Cool LRS, Storage, Storage, 1 GB/Month, Consumption",0.01
"Storage Reserved Capacity, Cool - 1 PB LRS, Storage, Storage, 1 GB/Month, Reservation, Cool_LRS_Data_Stored_1 Pb, 3 Years",234042.0
"Storage Reserved Capacity, Cool - 100 TB LRS, Storage, Storage, 1 GB/Month, Reservation, Cool_LRS_Data_Stored_100 Tb, 1 Year",10076.0
"Storage Reserved Capacity, Cool - 1 PB LRS, Storage, Storage, 1 GB/Month, Reservation, Cool_LRS_Data_Stored_1 Pb, 1 Year",98147.0
"Storage Reserved Capacity, Cool - 10 PB LRS, Storage, Storage, 1 GB/Month, Reservation, Cool_LRS_Data_Stored_10 Pb, 1 Year",931135.0
"Storage Reserved Capacity, Cool - 10 PB LRS, Storage, Storage, 1 GB/Month, Reservation, Cool_LRS_Data_Stored_10 Pb, 3 Years",2227175.0
"Storage Reserved Capacity, Cool - 100 TB LRS, Storage, Storage, 1 GB/Month, Reservation, Cool_LRS_Data_Stored_100 Tb, 3 Years",24330.0
"Blob Storage, Cool LRS, Storage, Storage, 1 GB/Month, Consumption",0.01
"Premium ADLS Gen2 Flat Namespace, Premium LRS, Storage, Storage, 10K, Consumption",0.00182
"Azure Synapse SSIS Standard A-series v2 VM, A4 v2, Azure Synapse Analytics, Analytics, 1 Hour, Consumption",0.45
"Standard Page Blob, Standard LRS, Storage, Storage, 10K, Consumption",0.0
"General Block Blob v2, Archive LRS, Storage, Storage, 1 GB, Consumption",0.024
"Blob Storage, Archive RA-GRS, Storage, Storage, 1 GB, Consumption",0.024
"Blob Storage, Archive LRS, Storage, Storage, 1 GB, Consumption",0.024
"Blob Storage, Archive GRS, Storage, Storage, 1 GB, Consumption",0.024
"General Block Blob v2, Archive GRS, Storage, Storage, 1 GB, Consumption",0.024
"General Block Blob v2, Archive RA-GRS, Storage, Storage, 1 GB, Consumption",0.024
"Azure Data Lake Storage Gen2 Flat Namespace, Archive ZRS, Storage, Storage, 1 GB, Consumption",0.0028
"Azure Analysis Services Standard v2, S8 v2 Scale-Out, Azure Analysis Services, Analytics, 1 Hour, Consumption",16.44
"Azure Data Lake Storage Gen2 Flat Namespace, Cold RA-GRS, Storage, Storage, 1 GB, Consumption, Cold",0.005
"Blob Storage, Cold GRS, Storage, Storage, 1M, Consumption, Cold",0.0325
"Premium Page Blob, P30 ZRS, Storage, Storage, 1/Month, Consumption",223.02
"General Block Blob v2, Cold ZRS, Storage, Storage, 1 GB, Consumption, Cold",0.005
"Azure Databricks, Premium SQL Analytics, Azure Databricks, Analytics, 1 Hour, Consumption",0.22
"Azure Data Lake Storage Gen2 Flat Namespace, Hot RA-GRS, Storage, Storage, 1 GB, Consumption",0.00113
"Azure Data Lake Storage Gen2 Flat Namespace, Hot RA-GZRS, Storage, Storage, 1 GB, Consumption",0.00113
"Azure Data Lake Storage Gen2 Flat Namespace, Hot GRS, Storage, Storage, 1 GB, Consumption",0.00113
"Azure Data Lake Storage Gen2 Flat Namespace, Hot LRS, Storage, Storage, 1 GB, Consumption",0.00113
"Azure Data Lake Storage Gen2 Flat Namespace, Hot GZRS, Storage, Storage, 1 GB, Consumption",0.00113
"Azure Data Lake Storage Gen2 Flat Namespace, Hot ZRS, Storage, Storage, 1 GB, Consumption",0.00113
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cold LRS, Storage, Storage, 1 GB, Consumption, Cold",0.0026
"Azure Data Lake Storage Gen2 Flat Namespace, Archive RA-GRS, Storage, Storage, 10K, Consumption",0.23
"Azure Data Lake Storage Gen2 Flat Namespace, Archive GRS, Storage, Storage, 10K, Consumption",0.23
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cool RA-GZRS, Storage, Storage, 10K, Consumption",0.013
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cool GRS, Storage, Storage, 10K, Consumption",0.013
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cool GZRS, Storage, Storage, 10K, Consumption",0.013
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cool ZRS, Storage, Storage, 10K, Consumption",0.013
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cool LRS, Storage, Storage, 10K, Consumption",0.013
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cool RA-GRS, Storage, Storage, 10K, Consumption",0.013
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cold RA-GZRS, Storage, Storage, 1M, Consumption, Cold",0.0455
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cold RA-GZRS, Storage, Storage, 10K, Consumption, Cold",0.172
"General Block Blob v2 Hierarchical Namespace, Archive GRS, Storage, Storage, 1 GB, Consumption",0.00279
"Azure Data Lake Storage Gen2 Flat Namespace, Cold GRS, Storage, Storage, 1 GB/Month, Consumption, Cold",0.0081
"Azure Synapse SSIS Standard A-series v2 VM, A8 v2, Azure Synapse Analytics, Analytics, 1 Hour, Consumption",1.725
"Azure Data Lake Storage Gen2 Flat Namespace, Cold RA-GZRS, Storage, Storage, 1 GB, Consumption, Cold",0.00113
"General Block Blob v2 Hierarchical Namespace, Archive GRS, Storage, Storage, 1M, Consumption",0.00351
"Files v2, Cool LRS, Storage, Storage, 10K, Consumption",0.13
"Premium SSD Managed Disks, P15 ZRS, Storage, Storage, 1/Month, Consumption, Premium_SSD_Managed_Disk_P15",62.716
"Azure Data Lake Storage Gen2 Flat Namespace, Cold ZRS, Storage, Storage, 1 GB, Consumption, Cold",0.005
"Premium SSD Managed Disks, P1 LRS, Storage, Storage, 1/Month, Consumption",0.78
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cold GRS, Storage, Storage, 100, Consumption, Cold",0.468
"General Block Blob v2 Hierarchical Namespace, Archive GRS, Storage, Storage, 1 GB, Consumption",0.13
"Azure Data Lake Storage Gen2 Flat Namespace, Archive RA-GRS, Storage, Storage, 10K, Consumption",65.0
"Azure App Service Isolated v2 Plan - Linux, I1 v2, Azure App Service, Compute, 1 Hour, Reservation, App_Service_I1_v2_linux, 1 Year",2330.0
"Azure App Service Isolated v2 Plan - Linux, I1 v2, Azure App Service, Compute, 1 Hour, Reservation, App_Service_I1_v2_linux, 3 Years",4545.0
"Azure App Service Isolated v2 Plan - Linux, I1 v2, Azure App Service, Compute, 1 Hour, Consumption, App_Service_I1_v2_linux",0.409
"General Block Blob v2, Cool ZRS, Storage, Storage, 1M, Consumption",0.0027
"Standard Page Blob, Standard RA-GRS, Storage, Storage, 10K, Consumption",0.0
"Standard Page Blob, Standard GRS, Storage, Storage, 10K, Consumption",0.0
"Azure App Service Isolated v2 Plan - Linux, I5mv2, Azure App Service, Compute, 1 Hour, Reservation, I5mv2, 3 Years",118.0
"Azure App Service Isolated v2 Plan - Linux, I5mv2, Azure App Service, Compute, 1 Hour, Consumption, I5mv2",8.537
"Azure App Service Isolated v2 Plan - Linux, I5mv2, Azure App Service, Compute, 1 Hour, Reservation, I5mv2, 1 Year",57.0
"Standard SSD Managed Disks, E60 LRS, Storage, Storage, 1/Month, Consumption",66.43
"General Block Blob v2, Cold RA-GZRS, Storage, Storage, 10K, Consumption, Cold",0.38
"Queues v2, Standard RA-GRS, Storage, Storage, 10K, Consumption",0.008
"Queues v2, Standard GRS, Storage, Storage, 10K, Consumption",0.008
"Azure App Service SSL Connections, SNI SSL, Azure App Service, Compute, 1/Month, Consumption",9.0
"General Block Blob v2 Hierarchical Namespace, Archive LRS, Storage, Storage, 1M, Consumption",0.00351
"Azure Synapse SSIS Standard D-series v3 VM, D16 v3, Azure Synapse Analytics, Analytics, 1 Hour, Consumption",3.875
"Standard Page Blob v2, Standard LRS, Storage, Storage, 10K, Consumption",0.0
"General Block Blob v2, Cold ZRS, Storage, Storage, 10K, Consumption, Cold",0.1
"Azure Data Lake Storage Gen2 Flat Namespace, Cold LRS, Storage, Storage, 1 GB, Consumption, Cold",0.03
"Azure Data Lake Storage Gen2 Flat Namespace, Cold RA-GRS, Storage, Storage, 10K, Consumption, Cold",0.0052
"File Sync, Standard, Storage, Storage, 1/Month, Consumption",0.0
"Premium SSD Managed Disks, P70 LRS, Storage, Storage, 1/Month, Reservation, Premium_SSD_Managed_Disks_P70, 1 Year",22596.0
"Premium SSD Managed Disks, P70 LRS, Storage, Storage, 1/Month, Consumption, Premium_SSD_Managed_Disks_P70",1982.17
"General Block Blob v2, Cool GRS, Storage, Storage, 1 GB, Consumption",0.02
"Premium SSD Managed Disks, P6 ZRS, Storage, Storage, 1/Month, Consumption, Premium_SSD_Managed_Disk_P6",16.841
"Azure Synapse Analytics Pipelines, Azure Hosted Managed VNET IR, Azure Synapse Analytics, Analytics, 1 Hour, Consumption",0.25
"Azure Data Lake Storage Gen2 Flat Namespace, Cold GZRS, Storage, Storage, 1 GB, Consumption, Cold",0.0
"Premium Block Blob, Premium LRS, Storage, Storage, 10K, Consumption",0.0228
"Queues v2, Standard ZRS, Storage, Storage, 10K, Consumption",0.004
"Premium SSD Managed Disks, P40 LRS, Storage, Storage, 1/Month, Reservation, Premium_SSD_Managed_Disks_P40, 1 Year",3248.0
"Premium SSD Managed Disks, P40 LRS, Storage, Storage, 1/Month, Consumption, Premium_SSD_Managed_Disks_P40",284.9371
"Files v2, Cool ZRS, Storage, Storage, 10K, Consumption",0.0878
"Standard Page Blob, Standard GRS, Storage, Storage, 10K, Consumption",0.0
"Standard Page Blob, Standard RA-GRS, Storage, Storage, 10K, Consumption",0.0
"Azure Database for MySQL Flexible Server Business Critical Ev5 Series Compute, Standard_E2d_v5, Azure Database for MySQL, Databases, 1 Hour, Consumption, AzureDB_MySQL_Flexible_Server_Business_Critical_Ev5Series_Compute_2vCore",0.286
"Queues, Standard LRS, Storage, Storage, 10K, Consumption",0.0
"Premium Block Blob v2 Hierarchical Namespace, Premium ZRS, Storage, Storage, 10K, Consumption",0.00315
"Standard HDD Managed Disks, S70 LRS, Storage, Storage, 1/Month, Consumption",655.36
"Premium SSD Managed Disks, Confidential Compute Encryption LRS, Storage, Storage, 1 GiB/Hour, Consumption, Confidential Compute Encryption",3e-05
"Microsoft Defender for Servers, Standard P1, Security Center, Security, 1/Hour, Consumption",0.00672
"Azure Data Lake Storage Gen2 Flat Namespace, Cold GZRS, Storage, Storage, 10K, Consumption, Cold",0.38
"Azure Data Lake Storage Gen2 Flat Namespace, Cool GRS, Storage, Storage, 1 GB, Consumption",0.02
"Azure App Service Isolated Plan - Linux, I13, Azure App Service, Compute, 1 Hour, Consumption, I13",2.669
"Standard Page Blob, Standard LRS, Storage, Storage, 10K, Consumption",0.0
"General Block Blob v2 Hierarchical Namespace, Hot LRS, Storage, Storage, 100, Consumption",0.07
"General Block Blob v2 Hierarchical Namespace, Hot ZRS, Storage, Storage, 100, Consumption",0.07
"Tables, Account Encrypted ZRS, Storage, Storage, 1 GB/Month, Consumption",0.0731
"Azure App Service Isolated Plan - Linux, I12, Azure App Service, Compute, 1 Hour, Consumption, I12",1.334
"Standard HDD Managed Disks, S80 LRS, Storage, Storage, 10K, Consumption",0.0005
"Tables, Account Encrypted ZRS, Storage, Storage, 10K, Consumption",0.0975
"Standard HDD Managed Disks, S60 LRS, Storage, Storage, 10K, Consumption",0.0005
"Standard HDD Managed Disks, S10 LRS, Storage, Storage, 10K, Consumption",0.0005
"Standard HDD Managed Disks, S20 LRS, Storage, Storage, 10K, Consumption",0.0005
"Standard HDD Managed Disks, S30 LRS, Storage, Storage, 10K, Consumption",0.0005
"Standard HDD Managed Disks, S4 LRS, Storage, Storage, 10K, Consumption",0.0005
"Standard HDD Managed Disks, S6 LRS, Storage, Storage, 10K, Consumption",0.0005
"Standard HDD Managed Disks, S15 LRS, Storage, Storage, 10K, Consumption",0.0005
"Standard HDD Managed Disks, S50 LRS, Storage, Storage, 10K, Consumption",0.0005
"Standard HDD Managed Disks, S40 LRS, Storage, Storage, 10K, Consumption",0.0005
"Standard HDD Managed Disks, S70 LRS, Storage, Storage, 10K, Consumption",0.0005
"Standard HDD Managed Disks, S90 LRS, Storage, Storage, 10K, Consumption",0.0005
"Azure Cosmos DB Materialized Views, MV Builder D8s, Azure Cosmos DB, Databases, 1 Hour, Consumption, Azure Cosmos DB Materialized Views Builder D8s",0.9272
"Azure Data Lake Storage Gen2 Flat Namespace, Cold GRS, Storage, Storage, 1M, Consumption, Cold",0.0455
"Azure Databricks, Premium Pro Compute Delta Live Tables, Azure Databricks, Analytics, 1 Hour, Consumption",0.38
"Azure Synapse SSIS Standard D-series v2 VM, D3 v2, Azure Synapse Analytics, Analytics, 1 Hour, Consumption",1.199
"Tables, Account Encrypted RA-GZRS, Storage, Storage, 10K, Consumption",0.1875
"Blob Storage, Cold RA-GRS, Storage, Storage, 10K, Consumption, Cold",0.125
"General Block Blob v2, Cold GRS, Storage, Storage, 1 GB, Consumption, Cold",0.03
"Azure Databricks Regional, Premium - Free Trial Serverless SQL - Promo Price, Azure Databricks, Analytics, 1 Hour, Consumption",0.0
"Premium SSD Managed Disks, P2 LRS, Storage, Storage, 1/Month, Consumption",1.56
"Azure Databricks Regional, Premium - Free Trial SQL Compute Promo - Promo Price, Azure Databricks, Analytics, 1 Hour, Consumption",0.0
"Azure Database for MySQL Flexible Server Business Critical Ev5 Series Compute, Standard_E64d_v5, Azure Database for MySQL, Databases, 1 Hour, Consumption, AzureDB_MySQL_Flexible_Server_Business_Critical_Ev5Series_Compute_64vCore",9.146
"General Block Blob v2, Hot RA-GZRS, Storage, Storage, 10K, Consumption",0.0043
"General Block Blob v2, Hot GZRS, Storage, Storage, 10K, Consumption",0.0043
"General Block Blob v2, Hot ZRS, Storage, Storage, 10K, Consumption",0.0043
"Azure Synapse SSIS Enterprise E-series v3 VM, E4 v3, Azure Synapse Analytics, Analytics, 1 Hour, Consumption",2.256
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cold RA-GRS, Storage, Storage, 10K, Consumption, Cold",0.13
"General Block Blob v2 Hierarchical Namespace, Cold GZRS, Storage, Storage, 1 GB, Consumption, Cold",0.0086
"General Block Blob v2, Cool RA-GZRS, Storage, Storage, 10K/Month, Consumption",0.075
"General Block Blob v2, Hot GZRS, Storage, Storage, 10K/Month, Consumption",0.075
"General Block Blob v2, Cool GZRS, Storage, Storage, 10K/Month, Consumption",0.075
"General Block Blob v2, Hot RA-GZRS, Storage, Storage, 10K/Month, Consumption",0.075
"Azure Synapse SSIS Standard D-series v2 VM, D4 v2, Azure Synapse Analytics, Analytics, 1 Hour, Consumption",1.617
"General Block Blob v2 Hierarchical Namespace, Hot RA-GZRS, Storage, Storage, 1 GB/Month, Consumption",0.0534
"General Block Blob v2 Hierarchical Namespace, Hot RA-GZRS, Storage, Storage, 1 GB/Month, Consumption",0.058
"General Block Blob v2 Hierarchical Namespace, Hot RA-GZRS, Storage, Storage, 1 GB/Month, Consumption",0.0557
"Tables, Account Encrypted RA-GZRS, Storage, Storage, 1 GB/Month, Consumption",0.15891
"Azure Data Lake Storage Gen2 Hierarchical Namespace, Cool RA-GRS, Storage, Storage, 1 GB/Month, Consumption",0.025
"General Block Blob v2, Cold RA-GZRS, Storage, Storage, 1/Month, Consumption, Cold",1.63
"General Block Blob v2, Hot GRS, Storage, Storage, 1M, Consumption",0.0027
"Azure App Service Standard Plan, S3, Azure App Service, Compute, 1 Hour, DevTestConsumption",0.24
"Azure App Service Standard Plan, S3, Azure App Service, Compute, 1 Hour, Consumption",0.4
"Premium ADLS Gen2 Hierarchical Namespace, Premium LRS, Storage, Storage, 10K, Consumption",0.0845
"Azure Database for MySQL Single Server - Backup Storage, Backup LRS, Azure Database for MySQL, Databases, 1 GB/Month, Consumption",0.119
"Premium Page Blob, P20 ZRS, Storage, Storage, 1/Month, Consumption",120.81
"SQL Database Single/Elastic Pool PITR Backup Storage, Backup LRS, SQL Database, Databases, 1 GB/Month, Consumption",0.119
"General Block Blob v2 Hierarchical Namespace, Cool LRS, Storage, Storage, 1 GB, Consumption",0.01
"Azure Analysis Services Standard, S9, Azure Analysis Services, Analytics, 1 Hour, Consumption",20.76
"SQL Database Single Standard, S3 Secondary, SQL Database, Databases, 1/Day, Consumption",3.629
"Premium Page Blob, P4 ZRS, Storage, Storage, 1/Month, Consumption",8.7108
"Azure Data Lake Storage Gen2 Flat Namespace, Cold RA-GRS, Storage, Storage, 100, Consumption, Cold",0.36
"Azure Synapse SSIS Standard E-series v3 VM, E64 v3, Azure Synapse Analytics, Analytics, 1 Hour, Consumption",11.972
"General Block Blob v2, Cold ZRS, Storage, Storage, 1M, Consumption, Cold",0.0325
"Azure Database for MySQL Single Server Memory Optimized - Compute Gen5, 2 vCore, Azure Database for MySQL, Databases, 1 Hour, Consumption",0.2858
